frame_idx,track_id,gaze_detected,inout,x_gaze,y_gaze,offscreen_direction,offscreen_yaw,offscreen_pitch
0,1,True,0.9886257449785868,374,163,,,
0,2,True,0.9546584685643514,964,143,,,
0,3,True,0.99504554271698,963,142,,,
1,1,True,0.9887630939483643,373,164,,,
1,2,True,0.9546080529689789,964,143,,,
1,3,True,0.9950757920742035,963,142,,,
2,1,True,0.9887758493423462,373,164,,,
2,2,True,0.954963231086731,964,143,,,
2,3,True,0.9950898051261902,963,142,,,
3,1,True,0.9887998223304748,373,164,,,
3,2,True,0.9538607478141785,964,143,,,
3,3,True,0.9951776027679443,963,142,,,
4,1,True,0.9887159943580628,374,164,,,
4,2,True,0.953290319442749,964,143,,,
4,3,True,0.9952542066574097,963,142,,,
5,1,True,0.9885708928108216,374,164,,,
5,2,True,0.953075397014618,964,143,,,
5,3,True,0.9953393578529358,963,142,,,
6,1,True,0.9884267687797547,374,164,,,
6,2,True,0.9515566468238831,964,143,,,
6,3,True,0.995434844493866,963,142,,,
7,1,True,0.9882465958595276,375,164,,,
7,2,True,0.9491630792617798,964,143,,,
7,3,True,0.9955251574516296,963,142,,,
8,1,True,0.9881048083305359,376,163,,,
8,2,True,0.9406680822372436,964,143,,,
8,3,True,0.9955383539199829,963,142,,,
9,1,True,0.9880520224571228,375,163,,,
9,2,True,0.9085488677024841,965,144,,,
9,3,True,0.9954966187477112,963,142,,,
10,1,True,0.9883586525917053,375,163,,,
10,2,True,0.8670330882072449,965,144,,,
10,3,True,0.9953542828559876,964,143,,,
11,1,True,0.9888150811195373,376,163,,,
11,2,True,0.8596444010734559,968,143,,,
11,3,True,0.9947889447212219,964,143,,,
12,1,True,0.9893758535385132,376,163,,,
12,2,True,0.863035249710083,374,165,,,
12,3,True,0.9940094590187073,964,143,,,
13,1,True,0.9900548219680786,375,164,,,
13,2,True,0.8759159684181214,377,164,,,
13,3,True,0.9931654810905457,964,143,,,
14,1,True,0.9905553221702575,375,164,,,
14,2,True,0.9095886826515198,377,164,,,
14,3,True,0.9924706816673279,965,142,,,
15,1,True,0.9906814098358154,375,164,,,
15,2,True,0.9536166310310363,377,163,,,
15,3,True,0.9917765855789185,965,142,,,
16,1,True,0.9909761786460877,375,163,,,
16,2,True,0.9650300979614258,378,163,,,
16,3,True,0.9914863109588623,965,142,,,
17,1,True,0.9912742495536804,376,163,,,
17,2,True,0.968990421295166,379,163,,,
17,3,True,0.99134361743927,965,142,,,
18,1,True,0.9914445161819458,376,163,,,
18,2,True,0.971097195148468,378,163,,,
18,3,True,0.9910296320915222,965,142,,,
19,1,True,0.9915958166122436,376,162,,,
19,2,True,0.975568687915802,378,163,,,
19,3,True,0.9905531883239747,964,143,,,
20,1,True,0.9916900634765625,376,161,,,
20,2,True,0.9795953154563903,380,163,,,
20,3,True,0.9902435660362243,964,143,,,
21,1,True,0.9909696578979492,375,160,,,
21,2,True,0.982454514503479,380,163,,,
21,3,True,0.9900623440742493,965,142,,,
22,1,True,0.9898483514785766,375,160,,,
22,2,True,0.982588279247284,379,163,,,
22,3,True,0.9899691343307495,965,142,,,
23,1,True,0.9886383771896362,375,160,,,
23,2,True,0.9828240394592285,378,163,,,
23,3,True,0.9899620771408081,964,143,,,
24,1,True,0.9874316692352295,374,160,,,
24,2,True,0.9831959486007691,378,163,,,
24,3,True,0.989943528175354,966,143,,,
25,1,True,0.9863249063491821,374,160,,,
25,2,True,0.9830057144165039,380,163,,,
25,3,True,0.9899643421173095,966,143,,,
26,1,True,0.9856587767601013,375,160,,,
26,2,True,0.983623468875885,380,163,,,
26,3,True,0.9896640539169311,966,143,,,
27,1,True,0.9856249451637268,374,159,,,
27,2,True,0.9841561555862427,391,158,,,
27,3,True,0.989414119720459,965,143,,,
28,1,True,0.9855235815048218,377,158,,,
28,2,True,0.9844312787055969,393,158,,,
28,3,True,0.9891836166381835,963,143,,,
29,1,True,0.9856869220733643,387,154,,,
29,2,True,0.9844494938850403,392,156,,,
29,3,True,0.9892276287078857,962,143,,,
30,1,True,0.9857565045356751,387,153,,,
30,2,True,0.9849987626075745,392,155,,,
30,3,True,0.9894302129745484,962,143,,,
31,1,True,0.9858657121658325,389,152,,,
31,2,True,0.9854660511016846,393,154,,,
31,3,True,0.9898533940315246,961,143,,,
32,1,True,0.9858111143112183,388,152,,,
32,2,True,0.9856698513031006,395,152,,,
32,3,True,0.9902658224105835,959,143,,,
33,1,True,0.9858854174613952,388,152,,,
33,2,True,0.9859098434448242,394,152,,,
33,3,True,0.9905860424041748,959,143,,,
34,1,True,0.9853997707366944,388,152,,,
34,2,True,0.9862397074699402,394,152,,,
34,3,True,0.990580928325653,959,144,,,
35,1,True,0.9847858071327209,388,152,,,
35,2,True,0.9862800240516663,394,152,,,
35,3,True,0.9902122259140015,959,144,,,
36,1,True,0.9843509078025818,391,152,,,
36,2,True,0.98627769947052,395,152,,,
36,3,True,0.989931857585907,959,144,,,
37,1,True,0.983737301826477,391,152,,,
37,2,True,0.986389982700348,395,152,,,
37,3,True,0.9895488619804382,959,144,,,
38,1,True,0.9832704186439514,393,151,,,
38,2,True,0.9866241097450257,395,153,,,
38,3,True,0.9895317792892456,960,144,,,
39,1,True,0.9831449627876282,393,152,,,
39,2,True,0.9866556048393249,395,153,,,
39,3,True,0.9896532535552979,960,144,,,
40,1,True,0.983160936832428,393,152,,,
40,2,True,0.9865857601165772,395,153,,,
40,3,True,0.989944052696228,960,144,,,
41,1,True,0.9830664038658142,392,151,,,
41,2,True,0.9866976380348206,395,153,,,
41,3,True,0.9902889728546143,960,144,,,
42,1,True,0.9826882839202881,392,151,,,
42,2,True,0.9867511510848999,395,152,,,
42,3,True,0.9908908128738403,960,144,,,
43,1,True,0.9822602987289428,392,151,,,
43,2,True,0.9868120193481446,395,153,,,
43,3,True,0.9915478825569153,960,144,,,
44,1,True,0.9821060180664063,392,151,,,
44,2,True,0.9870547533035279,396,152,,,
44,3,True,0.9921765685081482,960,144,,,
45,1,True,0.9820279002189636,392,151,,,
45,2,True,0.9873667001724243,396,152,,,
45,3,True,0.9924503684043884,960,144,,,
46,1,True,0.9817455172538757,394,151,,,
46,2,True,0.987432599067688,396,152,,,
46,3,True,0.9925829529762268,961,143,,,
47,1,True,0.9820366144180298,394,151,,,
47,2,True,0.987719202041626,397,152,,,
47,3,True,0.9925570368766785,961,143,,,
48,1,True,0.9821984529495239,394,151,,,
48,2,True,0.9875944972038269,397,152,,,
48,3,True,0.9923380136489868,961,143,,,
49,1,True,0.9818064332008362,394,151,,,
49,2,True,0.9873015880584717,397,152,,,
49,3,True,0.9922151088714599,961,144,,,
50,1,True,0.981257438659668,394,151,,,
50,2,True,0.987153685092926,397,152,,,
50,3,True,0.9924593925476074,961,144,,,
51,1,True,0.980323076248169,393,151,,,
51,2,True,0.9871046304702759,398,152,,,
51,3,True,0.9928420901298523,961,144,,,
52,1,True,0.9790847420692443,393,151,,,
52,2,True,0.9870294332504272,399,154,,,
52,3,True,0.9932056427001953,961,144,,,
53,1,True,0.9779632329940796,393,152,,,
53,2,True,0.9871777296066284,399,154,,,
53,3,True,0.9935852527618408,961,144,,,
54,1,True,0.97730393409729,393,152,,,
54,2,True,0.987410056591034,398,155,,,
54,3,True,0.9939058303833008,961,144,,,
55,1,True,0.9770131230354309,393,152,,,
55,2,True,0.9876719951629639,398,155,,,
55,3,True,0.9940196990966796,960,145,,,
56,1,True,0.9774474024772644,393,152,,,
56,2,True,0.9880717277526856,398,154,,,
56,3,True,0.9940072655677795,960,145,,,
57,1,True,0.9782086133956909,393,152,,,
57,2,True,0.9883731126785278,399,153,,,
57,3,True,0.9936551451683044,960,145,,,
58,1,True,0.978855288028717,393,151,,,
58,2,True,0.9887379288673401,399,152,,,
58,3,True,0.9930590033531189,959,145,,,
59,1,True,0.9791426658630371,392,150,,,
59,2,True,0.9889805316925049,396,151,,,
59,3,True,0.9918216943740845,959,145,,,
60,1,True,0.9794493556022644,391,149,,,
60,2,True,0.9892296552658081,396,151,,,
60,3,True,0.9902316451072692,959,145,,,
61,1,True,0.9795921087265015,389,148,,,
61,2,True,0.9894602775573731,393,150,,,
61,3,True,0.9878759384155273,960,145,,,
62,1,True,0.9796035408973693,374,150,,,
62,2,True,0.9898534059524536,392,148,,,
62,3,True,0.9857794404029846,960,145,,,
63,1,True,0.979789137840271,373,148,,,
63,2,True,0.9902631282806397,392,147,,,
63,3,True,0.9832838773727417,960,145,,,
64,1,True,0.9800931215286255,373,147,,,
64,2,True,0.9907977104187011,391,146,,,
64,3,True,0.9817220211029053,960,145,,,
65,1,True,0.9799381971359253,373,146,,,
65,2,True,0.9910995960235596,390,145,,,
65,3,True,0.9802341222763061,957,144,,,
66,1,True,0.9799018263816833,372,145,,,
66,2,True,0.9912039518356324,388,145,,,
66,3,True,0.9789157152175904,958,146,,,
67,1,True,0.9807205200195312,372,145,,,
67,2,True,0.9913616418838501,388,145,,,
67,3,True,0.9755716443061828,958,146,,,
68,1,True,0.9816734552383423,371,146,,,
68,2,True,0.9915152549743652,376,148,,,
68,3,True,0.973029375076294,959,145,,,
69,1,True,0.9816307783126831,370,146,,,
69,2,True,0.991658091545105,372,147,,,
69,3,True,0.9699316382408142,959,145,,,
70,1,True,0.9823196530342102,369,146,,,
70,2,True,0.9918742418289185,371,147,,,
70,3,True,0.9674669146537781,958,144,,,
71,1,True,0.9836603879928589,368,145,,,
71,2,True,0.9922115802764893,371,147,,,
71,3,True,0.9671805620193481,958,143,,,
72,1,True,0.9840723395347595,368,146,,,
72,2,True,0.992468786239624,371,147,,,
72,3,True,0.9692160367965699,957,142,,,
73,1,True,0.9849047660827637,368,146,,,
73,2,True,0.9926324367523194,371,147,,,
73,3,True,0.9701411008834839,956,143,,,
74,1,True,0.9866788029670716,368,147,,,
74,2,True,0.9926963090896607,372,149,,,
74,3,True,0.970498263835907,953,146,,,
75,1,True,0.9880445599555969,368,148,,,
75,2,True,0.9927559494972229,372,149,,,
75,3,True,0.9707230567932129,953,148,,,
76,1,True,0.9895158410072327,368,148,,,
76,2,True,0.9925637245178223,373,149,,,
76,3,True,0.9688716173171997,951,149,,,
77,1,True,0.9911879897117615,368,148,,,
77,2,True,0.9921735286712646,374,150,,,
77,3,True,0.9677969813346863,951,150,,,
78,1,True,0.9924304127693176,369,148,,,
78,2,True,0.9916359663009644,375,150,,,
78,3,True,0.9678862452507019,949,149,,,
79,1,True,0.9937442064285278,368,147,,,
79,2,True,0.9913498044013977,375,150,,,
79,3,True,0.9698522806167602,948,149,,,
80,1,True,0.9949469685554504,369,148,,,
80,2,True,0.9910543441772461,375,149,,,
80,3,True,0.9723745107650756,946,149,,,
81,1,True,0.995025372505188,370,147,,,
81,2,True,0.9908772468566894,384,147,,,
81,3,True,0.9755419969558716,945,148,,,
82,1,True,0.9940973997116089,371,147,,,
82,2,True,0.9904165029525757,385,148,,,
82,3,True,0.978679871559143,945,148,,,
83,1,True,0.9927636861801148,372,148,,,
83,2,True,0.9900331497192383,387,149,,,
83,3,True,0.9821956515312195,946,148,,,
84,1,True,0.991021990776062,372,150,,,
84,2,True,0.9890356302261353,388,151,,,
84,3,True,0.9855425357818604,947,148,,,
85,1,True,0.9890278458595276,385,152,,,
85,2,True,0.9880319833755493,390,153,,,
85,3,True,0.9883123278617859,949,149,,,
86,1,True,0.9872506737709046,390,153,,,
86,2,True,0.9869756460189819,391,155,,,
86,3,True,0.9908625841140747,949,150,,,
87,1,True,0.9863867282867431,390,155,,,
87,2,True,0.9862398028373718,394,158,,,
87,3,True,0.9922019481658936,949,150,,,
88,1,True,0.9859822034835816,391,158,,,
88,2,True,0.9855623841285706,396,159,,,
88,3,True,0.9928799033164978,950,151,,,
89,1,True,0.9861707568168641,392,159,,,
89,2,True,0.9854371666908264,396,160,,,
89,3,True,0.9926404237747193,949,150,,,
90,1,True,0.9866710066795349,393,159,,,
90,2,True,0.9854264259338379,396,160,,,
90,3,True,0.9923967719078064,948,151,,,
91,1,True,0.9870150923728943,392,159,,,
91,2,True,0.9855978965759278,396,160,,,
91,3,True,0.992241096496582,949,151,,,
92,1,True,0.986905312538147,392,159,,,
92,2,True,0.9858144998550415,396,160,,,
92,3,True,0.9922657608985901,948,151,,,
93,1,True,0.9862416744232178,393,159,,,
93,2,True,0.9861055970191955,396,159,,,
93,3,True,0.9923003792762757,948,151,,,
94,1,True,0.9842603802680969,392,159,,,
94,2,True,0.9861624121665955,396,159,,,
94,3,True,0.9924332737922669,949,151,,,
95,1,True,0.9822034478187561,392,158,,,
95,2,True,0.9860917687416076,396,159,,,
95,3,True,0.9920075416564942,951,152,,,
96,1,True,0.9805015802383423,391,156,,,
96,2,True,0.9859760761260986,396,159,,,
96,3,True,0.9912287831306458,951,152,,,
97,1,True,0.9800906777381897,390,155,,,
97,2,True,0.9858996152877808,395,157,,,
97,3,True,0.9901734590530396,951,152,,,
98,1,True,0.9804564833641052,389,154,,,
98,2,True,0.9859406590461731,393,155,,,
98,3,True,0.9884846687316895,949,153,,,
99,1,True,0.9820965766906739,388,153,,,
99,2,True,0.9862548112869263,392,155,,,
99,3,True,0.9868170738220214,949,153,,,
100,1,True,0.9833760619163513,388,153,,,
100,2,True,0.9865012526512146,391,153,,,
100,3,True,0.9855807304382325,951,152,,,
101,1,True,0.9847418308258057,377,155,,,
101,2,True,0.9865204572677613,392,152,,,
101,3,True,0.9845375537872314,951,152,,,
102,1,True,0.9846089363098145,374,154,,,
102,2,True,0.9864271402359008,393,151,,,
102,3,True,0.9839017629623413,951,151,,,
103,1,True,0.9831953525543213,374,154,,,
103,2,True,0.9863630771636963,392,151,,,
103,3,True,0.9839879274368286,951,151,,,
104,1,True,0.98113933801651,374,154,,,
104,2,True,0.9864204168319702,392,151,,,
104,3,True,0.9836629748344421,951,152,,,
105,1,True,0.9794102072715759,375,154,,,
105,2,True,0.9868445992469788,390,152,,,
105,3,True,0.9838568329811096,950,153,,,
106,1,True,0.9777250528335572,375,154,,,
106,2,True,0.9875643968582153,390,152,,,
106,3,True,0.983851158618927,950,153,,,
107,1,True,0.9760876059532165,375,154,,,
107,2,True,0.988193953037262,390,152,,,
107,3,True,0.9842101693153381,950,153,,,
108,1,True,0.9746934056282044,388,152,,,
108,2,True,0.9885297894477845,390,152,,,
108,3,True,0.9842453479766846,950,153,,,
109,1,True,0.9729876637458801,390,152,,,
109,2,True,0.9886599779129028,390,153,,,
109,3,True,0.9839749932289124,950,153,,,
110,1,True,0.969973337650299,390,152,,,
110,2,True,0.9886235594749451,391,153,,,
110,3,True,0.9829517245292664,950,153,,,
111,1,True,0.9656826138496399,389,153,,,
111,2,True,0.988489830493927,392,154,,,
111,3,True,0.9830390453338623,949,153,,,
112,1,True,0.9624202013015747,389,154,,,
112,2,True,0.9885418653488159,392,155,,,
112,3,True,0.9829261541366577,950,153,,,
113,1,True,0.960029947757721,389,154,,,
113,2,True,0.9886815190315247,392,155,,,
113,3,True,0.9825132489204407,950,153,,,
114,1,True,0.9581410765647889,389,154,,,
114,2,True,0.9884094595909119,392,155,,,
114,3,True,0.9825648903846741,950,153,,,
115,1,True,0.9587486267089844,389,154,,,
115,2,True,0.9880503296852112,392,155,,,
115,3,True,0.9828782439231872,950,153,,,
116,1,True,0.9602612137794495,391,152,,,
116,2,True,0.9878734827041626,392,155,,,
116,3,True,0.9824524760246277,950,153,,,
117,1,True,0.9619435787200927,391,152,,,
117,2,True,0.9877171754837036,391,154,,,
117,3,True,0.9802472591400146,950,153,,,
118,1,True,0.9634237408638,390,152,,,
118,2,True,0.9875395655632019,392,152,,,
118,3,True,0.9789263963699341,950,153,,,
119,1,True,0.965531861782074,389,151,,,
119,2,True,0.9877306342124939,391,152,,,
119,3,True,0.977676272392273,950,153,,,
120,1,True,0.9675703644752502,375,154,,,
120,2,True,0.9878682971000672,391,150,,,
120,3,True,0.9756761074066163,950,153,,,
121,1,True,0.9700576186180114,375,153,,,
121,2,True,0.9877349376678467,393,149,,,
121,3,True,0.9728307962417603,950,152,,,
122,1,True,0.9721526980400086,375,152,,,
122,2,True,0.9877171874046325,392,149,,,
122,3,True,0.9700906038284302,950,152,,,
123,1,True,0.9743077874183654,374,151,,,
123,2,True,0.9877021908760071,391,149,,,
123,3,True,0.9649971723556519,950,152,,,
124,1,True,0.9752819180488587,374,151,,,
124,2,True,0.9875706672668457,391,149,,,
124,3,True,0.961289358139038,952,151,,,
125,1,True,0.9757486939430237,372,151,,,
125,2,True,0.9870610237121582,379,151,,,
125,3,True,0.9576444506645203,952,151,,,
126,1,True,0.976220679283142,371,150,,,
126,2,True,0.9864433765411377,376,151,,,
126,3,True,0.9534723281860351,952,151,,,
127,1,True,0.976410734653473,371,150,,,
127,2,True,0.9857000350952149,375,151,,,
127,3,True,0.9526241183280945,952,151,,,
128,1,True,0.9761245965957641,370,148,,,
128,2,True,0.9848663210868835,375,151,,,
128,3,True,0.9556829810142518,952,151,,,
129,1,True,0.9763888716697693,371,148,,,
129,2,True,0.9844649076461792,388,148,,,
129,3,True,0.9601916551589966,952,151,,,
130,1,True,0.9758185267448425,372,150,,,
130,2,True,0.9848481059074402,391,149,,,
130,3,True,0.96650310754776,952,152,,,
131,1,True,0.9752089619636536,373,152,,,
131,2,True,0.9855202555656433,392,150,,,
131,3,True,0.973752236366272,952,152,,,
132,1,True,0.9750720381736755,374,153,,,
132,2,True,0.9862822413444519,392,151,,,
132,3,True,0.9794138193130493,952,152,,,
133,1,True,0.9754630565643311,374,153,,,
133,2,True,0.9868832349777221,393,152,,,
133,3,True,0.9834673881530762,952,152,,,
134,1,True,0.9763564586639404,374,154,,,
134,2,True,0.9870465755462646,393,152,,,
134,3,True,0.9848841071128845,952,152,,,
135,1,True,0.9775802373886109,375,155,,,
135,2,True,0.9867563962936401,392,153,,,
135,3,True,0.9852518916130066,952,152,,,
136,1,True,0.978113842010498,375,155,,,
136,2,True,0.9863019347190857,392,153,,,
136,3,True,0.9861272692680358,952,152,,,
137,1,True,0.978002417087555,375,155,,,
137,2,True,0.9857442498207092,392,152,,,
137,3,True,0.9867019414901733,952,152,,,
138,1,True,0.9776681184768676,374,155,,,
138,2,True,0.9854160428047181,392,152,,,
138,3,True,0.9871633172035217,952,152,,,
139,1,True,0.9774071723222733,375,155,,,
139,2,True,0.9852467775344849,392,152,,,
139,3,True,0.9873790293931961,952,152,,,
140,1,True,0.9769448240598043,375,155,,,
140,2,True,0.9851277669270834,392,152,,,
140,3,True,0.9876240094502767,952,152,,,
